mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
42	40	315/2	331/2	0.5	3/8	3/8	4/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
42	40	158	166	0.5	1/2	1/2	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
42	40	317/2	333/2	0.5	5/8	5/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
42	40	159	167	0.5	3/4	3/4	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
42	40	319/2	335/2	0.5	7/8	7/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
43	41	160	168	0.5	0	0	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	321/2	337/2	0.5	1/8	1/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
43	41	161	169	0.5	1/4	1/4	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	323/2	339/2	0.5	3/8	3/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
43	41	162	170	0.5	1/2	1/2	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	325/2	341/2	0.5	5/8	5/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
43	41	163	171	0.5	3/4	3/4	4/4	2	1		V65	#viio	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	327/2	343/2	0.5	7/8	7/8	4/4	2	1		iv64		d	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
44	42	164	172	1.0	0	0	4/4	2	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
44	42	165	173	1.0	1/4	1/4	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
44	42	166	174	2.0	1/2	1/2	4/4	2	1		V}{		d	i		V	V						}{	M	1	1	1, 5, 2		1	1
45	43	168	176	2.0	0	0	4/4	2	1		ii%43		d	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
45	43	170	178	2.0	1/2	1/2	4/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
46	44	172	180	2.0	0	0	4/4	2	1		ii%65		d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
46	44	174	182	2.0	1/2	1/2	4/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
47	45	176	184	2.0	0	0	4/4	2	1		ii%43		d	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
47	45	178	186	4.0	1/2	1/2	4/4	2	1		V7|HC}{		d	i		V7	V		7			HC	}{	Mm7	1	1	1, 5, 2, -1		1	1
48	46	182	190	0.5	1/2	1/2	4/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
48	46	365/2	381/2	0.5	5/8	5/8	4/4	2	1		V2/iv		d	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
48	46	183	191	0.5	3/4	3/4	4/4	2	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
48	46	367/2	383/2	0.5	7/8	7/8	4/4	2	1		#viio6/iv	V	d	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
49	47	184	192	0.5	0	0	4/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
49	47	369/2	385/2	0.5	1/8	1/8	4/4	2	1		IV2		d	i		IV2	IV		2					Mm7	1	1	-3, -1, 3, 0		-1	-3
49	47	185	193	0.5	1/4	1/4	4/4	2	1		#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
49	47	371/2	387/2	0.5	3/8	3/8	4/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
49	47	186	194	0.5	1/2	1/2	4/4	2	1		#viio		d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
49	47	373/2	389/2	0.5	5/8	5/8	4/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
49	47	187	195	0.5	3/4	3/4	4/4	2	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
49	47	375/2	391/2	0.5	7/8	7/8	4/4	2	1		#viio6/iv	V	d	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
50	48	188	196	1.0	0	0	4/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
50	48	189	197	0.5	1/4	1/4	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
50	48	379/2	395/2	0.5	3/8	3/8	4/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
50	48	190	198	0.5	1/2	1/2	4/4	2	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
50	48	381/2	397/2	0.5	5/8	5/8	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
50	48	191	199	0.5	3/4	3/4	4/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
50	48	383/2	399/2	0.5	7/8	7/8	4/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	49	192	200	0.5	0	0	4/4	2	1		iv6|DC		d	i		iv6	iv		6			DC		m	1	1	-4, 0, -1		-1	-4
51	49	385/2	401/2	0.5	1/8	1/8	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
51	49	193	201	0.5	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
51	49	387/2	403/2	0.5	3/8	3/8	4/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	49	194	202	0.5	1/2	1/2	4/4	2	1		iv|DC		d	i		iv	iv					DC		m	1	1	-1, -4, 0		-1	-1
51	49	389/2	405/2	0.5	5/8	5/8	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
51	49	195	203	0.5	3/4	3/4	4/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
51	49	391/2	407/2	0.5	7/8	7/8	4/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	50	196	204	0.5	0	0	4/4	2	1		i|IAC}{		d	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
52	50	393/2	409/2	0.5	1/8	1/8	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
52	50	197	205	0.5	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
52	50	395/2	411/2	0.5	3/8	3/8	4/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	50	198	206	0.5	1/2	1/2	4/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
52	50	397/2	413/2	0.5	5/8	5/8	4/4	2	1		iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
52	50	199	207	0.5	3/4	3/4	4/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
52	50	399/2	415/2	0.5	7/8	7/8	4/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	51		208		0	0	4/4	2	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
53	51		417/2		1/8	1/8	4/4	2	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
53	51		209		1/4	1/4	4/4	2	1	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
53	51		419/2		3/8	3/8	4/4	2	1	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	51		210		1/2	1/2	4/4	2	1	1	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
54	51	200	212	0.5	0	0	4/4	2	1	2	i		d	i		i	i							m	1	1	0, -3, 1		0	0
54	51	401/2	425/2	0.5	1/8	1/8	4/4	2	1	2	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	51	201	213	0.5	1/4	1/4	4/4	2	1	2	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
54	51	403/2	427/2	0.5	3/8	3/8	4/4	2	1	2	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	51	202	214	2.0	1/2	1/2	4/4	2	1	2	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
